CaseID,Phase,SourceRegime,SourceTraceIndex
255,1,base,2302
256,1,base,192
257,1,base,137
258,1,base,642
259,1,base,1321
260,1,base,1527
261,1,base,1018
262,1,base,892
263,1,base,1754
264,1,base,605
265,1,base,2006
266,1,base,576
267,1,base,1550
268,1,base,1472
269,1,base,1938
270,1,base,2284
271,1,base,660
272,1,base,1255
273,1,base,1650
274,1,base,1063
275,1,base,1517
276,1,base,1484
277,1,base,2391
278,1,base,1151
279,1,base,299
280,1,base,124
281,1,base,1484
282,1,base,2392
283,1,base,398
284,1,base,686
285,1,base,231
286,1,base,1533
287,1,base,1167
288,1,base,1178
289,1,base,2419
290,1,base,619
291,1,base,1421
292,1,base,796
293,1,base,2083
294,1,base,1106
295,1,base,1539
296,1,base,714
297,1,base,1831
298,1,base,732
299,1,base,917
300,1,base,2430
301,1,base,836
302,1,base,821
303,1,base,628
304,1,base,829
305,1,base,1083
306,1,base,446
307,1,base,871
308,1,base,2112
309,1,base,933
310,1,base,2261
311,1,base,1178
312,1,base,1939
313,1,base,2112
314,1,base,1653
315,1,base,1781
316,1,base,1125
317,1,base,1283
318,1,base,2147
319,1,base,132
320,1,base,1930
321,1,base,165
322,1,base,361
323,1,base,2442
324,1,base,2279
325,1,base,2337
326,1,base,1357
327,1,base,629
328,1,base,48
329,1,base,1789
330,1,base,1380
331,1,base,765
332,1,base,1509
333,1,base,2404
334,1,base,923
335,1,base,52
336,1,base,1806
337,1,base,2060
338,1,base,438
339,1,base,1240
340,1,base,553
341,1,base,928
342,1,base,1072
343,1,base,948
344,1,base,1379
345,1,base,1280
346,1,base,1774
347,1,base,1942
348,1,base,892
349,1,base,1402
350,1,base,1938
351,1,base,1852
352,1,base,344
353,1,base,1722
354,1,base,999
355,1,base,2436
356,1,base,865
357,1,base,2035
358,1,base,1640
359,1,base,1463
360,1,base,1767
361,1,base,2222
362,1,base,370
363,1,base,126
364,1,base,2098
365,1,base,833
366,1,base,391
367,1,base,300
368,1,base,2478
369,1,base,1550
370,1,base,2099
371,1,base,1719
372,1,base,901
373,1,base,279
374,1,base,1177
375,1,base,1577
376,1,base,734
377,1,base,2479
378,1,base,1870
379,1,base,181
380,1,base,1647
381,1,base,1986
382,1,base,600
383,1,base,2340
384,1,base,1225
385,1,base,1268
386,1,base,370
387,1,base,2206
388,1,base,2114
389,1,base,601
390,1,base,0
391,1,base,763
392,1,base,2437
393,1,base,306
394,1,base,1470
395,1,base,790
396,1,base,1982
397,1,base,651
398,1,base,2432
399,1,base,121
400,1,base,2301
401,1,base,2284
402,1,base,2029
403,1,base,2492
404,1,base,399
405,1,base,950
406,1,base,2283
407,1,base,41
408,1,base,101
409,1,base,650
410,1,base,826
411,1,base,2115
412,1,base,1013
413,1,base,1876
414,1,base,178
415,1,base,382
416,1,base,2381
417,1,base,74
418,1,base,2407
419,1,base,2339
420,1,base,1214
421,1,base,533
422,1,base,7
423,1,base,1935
424,1,base,431
425,1,base,841
426,1,base,1770
427,1,base,1881
428,1,base,1826
429,1,base,192
430,1,base,1458
431,1,base,2080
432,1,base,577
433,1,base,400
434,1,base,182
435,1,base,982
436,1,base,1022
437,1,base,460
438,1,base,1619
439,1,base,329
440,1,base,1249
441,1,base,493
442,1,base,1527
443,1,base,2200
444,1,base,1408
445,1,base,578
446,1,base,1037
447,1,base,239
448,1,base,350
449,1,base,863
450,1,base,2078
451,1,base,206
452,1,base,534
453,1,base,2477
454,1,base,2478
455,1,base,1071
456,1,base,229
457,1,base,1498
458,1,base,1848
459,1,base,772
460,1,base,1197
461,1,base,470
462,1,base,1478
463,1,base,2453
464,1,base,706
465,1,base,2219
466,1,base,135
467,1,base,1695
468,1,base,1829
469,1,base,410
470,1,base,649
471,1,base,2306
472,1,base,1899
473,1,base,947
474,1,base,90
475,1,base,793
476,1,base,558
477,1,base,2123
478,1,base,872
479,1,base,1826
480,1,base,2469
481,1,base,1233
482,1,base,395
483,1,base,1658
484,1,base,994
485,1,base,2171
486,1,base,1957
487,1,base,1143
488,1,base,264
489,1,base,1170
490,1,base,2185
491,1,base,1828
492,1,base,344
493,1,base,452
494,1,base,2074
495,1,base,2365
496,1,base,1049
497,1,base,842
498,1,base,2443
499,1,base,1514
500,1,base,114
501,1,base,895
502,1,base,1542
503,1,base,1652
504,1,base,1434
505,1,base,1377
506,1,base,2275
507,1,base,1897
508,1,base,2025
509,1,base,1331
510,1,base,2049
511,1,base,1230
512,1,base,311
513,1,base,441
514,1,base,1753
515,1,base,304
516,1,base,1978
517,1,base,1024
518,1,base,1085
519,1,base,1511
520,1,base,1668
521,1,base,285
522,1,base,1217
523,1,base,1522
524,1,base,1128
525,1,base,1417
526,1,base,497
527,1,base,1938
528,1,base,1931
529,1,base,598
530,1,base,931
531,1,base,502
532,1,base,280
533,1,base,2138
534,1,base,822
535,1,base,2201
536,1,base,1108
537,1,base,714
538,1,base,2272
539,1,base,1624
540,1,base,1597
541,1,base,608
542,1,base,243
543,1,base,1941
544,1,base,2060
545,1,base,920
546,1,base,2011
547,1,base,1064
548,1,base,2326
549,1,base,1869
550,1,base,1470
551,1,base,2405
552,1,base,2458
553,1,base,2382
554,1,base,959
555,1,base,1541
556,1,base,644
557,1,base,2075
558,1,base,1991
559,1,base,1392
560,1,base,844
561,1,base,2183
562,1,base,856
563,1,base,278
564,1,base,446
565,1,base,671
566,1,base,801
567,1,base,2179
568,1,base,214
569,1,base,2065
570,1,base,728
571,1,base,2382
572,1,base,187
573,1,base,952
574,1,base,1397
575,1,base,92
576,1,base,2109
577,1,base,2326
578,1,base,128
579,1,base,1144
580,1,base,972
581,1,base,1177
582,1,base,173
583,1,base,1938
584,1,base,2437
585,1,base,1783
586,1,base,2014
587,1,base,1672
588,1,base,1178
589,1,base,1869
590,1,base,1957
591,1,base,1223
592,1,base,252
593,1,base,1161
594,1,base,83
595,1,base,773
596,1,base,886
597,1,base,2328
598,1,base,2219
599,1,base,1729
600,1,base,259
601,1,base,440
602,1,base,2004
603,1,base,172
604,1,base,1576
605,1,base,1979
606,1,base,919
607,1,base,1435
608,1,base,1028
609,1,base,1121
610,1,base,764
611,1,base,779
612,1,base,487
613,1,base,1839
614,1,base,1647
615,1,base,559
616,1,base,1002
617,1,base,653
618,1,base,1803
619,1,base,2073
620,1,base,279
621,1,base,1261
622,1,base,567
623,1,base,1853
624,1,base,1167
625,1,base,1505
626,1,base,1017
627,1,base,1676
628,1,base,2189
629,1,base,2229
630,1,base,1728
631,1,base,1154
632,1,base,595
633,1,base,464
634,1,base,1778
635,1,base,1558
636,1,base,718
637,1,base,92
638,1,base,1317
639,1,base,626
640,1,base,1041
641,1,base,366
642,1,base,1766
643,1,base,1411
644,1,base,1506
645,1,base,1999
646,1,base,632
647,1,base,1949
648,1,base,737
649,1,base,2369
650,1,base,1011
651,1,base,609
652,1,base,2399
653,1,base,1815
654,1,base,1776
655,1,base,1121
656,1,base,2424
657,1,base,2319
658,1,base,1180
659,1,base,442
660,1,base,439
661,1,base,1271
662,1,base,413
663,1,base,948
664,1,base,1247
665,1,base,14
666,1,base,1224
667,1,base,1786
668,1,base,744
669,1,base,1240
670,1,base,1224
671,1,base,2330
672,1,base,1962
673,1,base,1894
674,1,base,70
675,1,base,2268
676,1,base,1972
677,1,base,657
678,1,base,1422
679,1,base,108
680,1,base,930
681,1,base,87
682,1,base,1008
683,1,base,283
684,1,base,1260
685,1,base,1272
686,1,base,1642
687,1,base,880
688,1,base,76
689,1,base,848
690,1,base,1079
691,1,base,2450
692,1,base,826
693,1,base,2276
694,1,base,170
695,1,base,2045
696,1,base,2442
697,1,base,1138
698,1,base,180
699,1,base,1055
700,1,base,395
701,1,base,70
702,1,base,1037
703,1,base,1163
704,1,base,193
705,1,base,1443
706,1,base,2
707,1,base,1723
708,1,base,1972
709,1,base,451
710,1,base,1306
711,1,base,1780
712,1,base,854
713,1,base,1249
714,1,base,218
715,1,base,1498
716,1,base,68
717,1,base,2451
718,1,base,1567
719,1,base,641
720,1,base,1446
721,1,base,2195
722,1,base,1644
723,1,base,855
724,1,base,2041
725,1,base,618
726,1,base,84
727,1,base,505
728,1,base,945
729,1,base,1142
730,1,base,894
731,1,base,1160
732,1,base,2225
733,1,base,1833
734,1,base,709
735,1,base,410
736,1,base,141
737,1,base,863
738,1,base,614
739,1,base,402
740,1,base,50
741,1,base,877
742,1,base,141
743,1,base,986
744,1,base,1419
745,1,base,287
746,1,base,1705
747,1,base,1023
748,1,base,2200
749,1,base,957
750,1,base,61
751,1,base,1448
752,1,base,1287
753,1,base,1585
754,1,base,231
755,1,base,1012
756,1,base,64
757,1,base,1
758,1,base,1268
759,1,base,1536
760,1,base,1567
761,1,base,667
762,1,base,1590
763,1,base,2388
764,1,base,1287
765,1,base,874
766,1,base,2349
767,1,base,294
768,1,base,1769
769,1,base,159
770,1,base,1900
771,1,base,1012
772,1,base,1510
773,1,base,895
774,1,base,1946
775,1,base,1120
776,1,base,1222
777,1,base,607
778,1,base,109
779,1,base,1497
780,1,base,1804
781,1,base,2371
782,1,base,2276
783,1,base,2130
784,1,base,765
785,1,base,408
786,1,base,353
787,1,base,1323
788,1,base,411
789,1,base,522
790,1,base,893
791,1,base,685
792,1,base,2027
793,1,base,538
794,1,base,896
795,1,base,584
796,1,base,1000
797,1,base,2095
798,1,base,890
799,1,base,151
800,1,base,1595
801,1,base,2213
802,1,base,422
803,1,base,1185
804,1,base,113
805,1,base,353
806,1,base,367
807,1,base,637
808,1,base,1284
809,1,base,1986
810,1,base,1077
811,1,base,2348
812,1,base,160
813,1,base,187
814,1,base,1612
815,1,base,31
816,1,base,2269
817,1,base,360
818,1,base,149
819,1,base,1415
820,1,base,1775
821,1,base,1420
822,1,base,1714
823,1,base,179
824,1,base,650
825,1,base,2050
826,1,base,250
827,1,base,216
828,1,base,1902
829,1,base,1524
830,1,base,915
831,1,base,995
832,1,base,543
833,1,base,769
834,1,base,151
835,1,base,987
836,1,base,1904
837,1,base,426
838,1,base,900
839,1,base,1903
840,1,base,225
841,1,base,305
842,1,base,309
843,1,base,1057
844,1,base,1861
845,1,base,295
846,1,base,1424
847,1,base,69
848,1,base,1566
849,1,base,2021
850,1,base,651
851,1,base,1843
852,1,base,698
853,1,base,1130
854,1,base,932
855,1,base,404
856,1,base,680
857,1,base,565
858,1,base,382
859,1,base,2291
860,1,base,1991
861,1,base,1656
862,1,base,1488
863,1,base,1382
864,1,base,1705
865,1,base,722
866,1,base,1083
867,1,base,1318
868,1,base,855
869,1,base,1514
870,1,base,1873
871,1,base,394
872,1,base,1600
873,1,base,839
874,1,base,829
875,1,base,1744
876,1,base,642
877,1,base,2080
878,1,base,2184
879,1,base,2148
880,1,base,2141
881,1,base,782
882,1,base,729
883,1,base,2169
884,1,base,1258
885,1,base,1563
886,1,base,2403
887,1,base,1053
888,1,base,1259
889,1,base,2476
890,1,base,92
891,1,base,1759
892,1,base,847
893,1,base,1377
894,1,base,265
895,1,base,1293
896,1,base,1685
897,1,base,2009
898,1,base,2214
899,1,base,1474
900,1,base,1960
901,1,base,228
902,1,base,2204
903,1,base,456
904,1,base,1165
905,1,base,1431
906,1,base,1222
907,1,base,142
908,1,base,1617
909,1,base,2044
910,1,base,220
911,1,base,1603
912,1,base,1915
913,1,base,470
914,1,base,1820
915,1,base,2154
916,1,base,861
917,1,base,2349
918,1,base,1482
919,1,base,1126
920,1,base,249
921,1,base,1241
922,1,base,2081
923,1,base,2229
924,1,base,540
925,1,base,743
926,1,base,1280
927,1,base,978
928,1,base,1703
929,1,base,2267
930,1,base,944
931,1,base,1611
932,1,base,807
933,1,base,711
934,1,base,1715
935,1,base,2215
936,1,base,299
937,1,base,1864
938,1,base,619
939,1,base,2234
940,1,base,2342
941,1,base,1046
942,1,base,1238
943,1,base,1255
944,1,base,1791
945,1,base,2265
946,1,base,240
947,1,base,1497
948,1,base,1082
949,1,base,1129
950,1,base,665
951,1,base,335
952,1,base,1116
953,1,base,1376
954,1,base,244
955,1,base,1710
956,1,base,2442
957,1,base,1167
958,1,base,1801
959,1,base,1501
960,1,base,1244
961,1,base,1650
962,1,base,1307
963,1,base,709
964,1,base,1176
965,1,base,2264
966,1,base,2424
967,1,base,1830
968,1,base,596
969,1,base,1721
970,1,base,1148
971,1,base,183
972,1,base,1987
973,1,base,2036
974,1,base,282
975,1,base,934
976,1,base,2132
977,1,base,1802
978,1,base,1362
979,1,base,628
980,1,base,1467
981,1,base,1179
982,1,base,812
983,1,base,1628
984,1,base,1516
985,1,base,1231
986,1,base,331
987,1,base,500
988,1,base,1350
989,1,base,1541
990,1,base,2240
991,1,base,2099
992,1,base,228
993,1,base,2108
994,1,base,2419
995,1,base,2371
996,1,base,964
997,1,base,1923
998,1,base,1644
999,1,base,1650
1000,2,base,810
1001,2,base,384
1002,2,base,2191
1003,2,base,854
1004,2,base,1119
1005,2,base,555
1006,2,base,389
1007,2,base,1999
1008,2,modified,1839
1009,2,base,1050
1010,2,base,2016
1011,2,base,276
1012,2,base,1999
1013,2,base,1303
1014,2,base,1975
1015,2,base,2118
1016,2,base,1863
1017,2,base,2484
1018,2,base,693
1019,2,base,1408
1020,2,base,2211
1021,2,base,1936
1022,2,base,2040
1023,2,base,1751
1024,2,base,1445
1025,2,base,539
1026,2,base,2037
1027,2,base,1644
1028,2,base,907
1029,2,base,836
1030,2,base,247
1031,2,base,303
1032,2,base,2020
1033,2,base,1250
1034,2,base,2428
1035,2,base,1938
1036,2,base,2248
1037,2,base,752
1038,2,base,1023
1039,2,base,74
1040,2,base,1633
1041,2,base,1846
1042,2,base,2189
1043,2,base,789
1044,2,base,476
1045,2,base,1262
1046,2,base,259
1047,2,base,2171
1048,2,base,936
1049,2,base,1656
1050,2,base,989
1051,2,base,682
1052,2,base,2191
1053,2,base,2122
1054,2,base,1161
1055,2,base,1074
1056,2,base,409
1057,2,base,1549
1058,2,base,2318
1059,2,base,1830
1060,2,base,242
1061,2,base,2379
1062,2,base,2275
1063,2,base,1810
1064,2,base,124
1065,2,base,1240
1066,2,base,133
1067,2,base,2338
1068,2,base,2074
1069,2,base,828
1070,2,base,868
1071,2,base,1176
1072,2,base,793
1073,2,base,1559
1074,2,modified,1607
1075,2,base,2042
1076,2,base,2300
1077,2,base,1706
1078,2,base,2369
1079,2,base,152
1080,2,base,2223
1081,2,base,2175
1082,2,base,2356
1083,2,base,399
1084,2,base,982
1085,2,base,2193
1086,2,modified,471
1087,2,base,1861
1088,2,base,2162
1089,2,base,1998
1090,2,base,1120
1091,2,base,1532
1092,2,modified,2221
1093,2,base,849
1094,2,base,81
1095,2,base,236
1096,2,base,2478
1097,2,base,1568
1098,2,base,508
1099,2,base,312
1100,2,base,1553
1101,2,base,1714
1102,2,base,727
1103,2,base,715
1104,2,base,784
1105,2,base,2186
1106,2,base,381
1107,2,base,1653
1108,2,base,2269
1109,2,base,631
1110,2,base,968
1111,2,modified,2255
1112,2,base,471
1113,2,base,2197
1114,2,base,393
1115,2,modified,1477
1116,2,base,628
1117,2,base,1620
1118,2,base,429
1119,2,base,389
1120,2,base,239
1121,2,base,600
1122,2,base,640
1123,2,base,1025
1124,2,base,163
1125,2,base,1639
1126,2,base,1851
1127,2,base,342
1128,2,base,1086
1129,2,base,1786
1130,2,base,835
1131,2,base,215
1132,2,base,975
1133,2,base,1630
1134,2,base,361
1135,2,base,293
1136,2,base,2471
1137,2,base,163
1138,2,base,1413
1139,2,base,604
1140,2,base,2217
1141,2,base,1817
1142,2,base,35
1143,2,base,1260
1144,2,base,2481
1145,2,base,431
1146,2,base,2075
1147,2,base,2388
1148,2,modified,92
1149,2,base,1825
1150,2,base,2401
1151,2,base,1974
1152,2,base,2172
1153,2,base,1878
1154,2,base,2296
1155,2,modified,2075
1156,2,base,50
1157,2,base,2316
1158,2,modified,115
1159,2,base,1466
1160,2,base,1219
1161,2,modified,1877
1162,2,modified,493
1163,2,base,1709
1164,2,modified,605
1165,2,modified,1842
1166,2,modified,845
1167,2,base,394
1168,2,base,280
1169,2,base,407
1170,2,modified,2059
1171,2,base,1724
1172,2,base,1551
1173,2,base,1127
1174,2,base,1130
1175,2,base,2370
1176,2,base,130
1177,2,base,1569
1178,2,base,2496
1179,2,base,1974
1180,2,base,1456
1181,2,base,2427
1182,2,base,881
1183,2,base,674
1184,2,modified,2439
1185,2,base,1011
1186,2,modified,1462
1187,2,base,1198
1188,2,base,845
1189,2,base,1946
1190,2,base,2168
1191,2,modified,1252
1192,2,base,1109
1193,2,base,473
1194,2,modified,1673
1195,2,modified,1849
1196,2,modified,259
1197,2,base,2257
1198,2,base,1859
1199,2,base,2168
1200,2,base,1069
1201,2,base,713
1202,2,base,1702
1203,2,modified,2113
1204,2,base,547
1205,2,base,50
1206,2,base,428
1207,2,modified,1050
1208,2,base,352
1209,2,base,1831
1210,2,base,2486
1211,2,base,376
1212,2,modified,1336
1213,2,base,619
1214,2,base,505
1215,2,base,1074
1216,2,base,455
1217,2,modified,38
1218,2,base,858
1219,2,base,1626
1220,2,base,571
1221,2,base,1586
1222,2,modified,820
1223,2,modified,595
1224,2,base,7
1225,2,base,2493
1226,2,base,2014
1227,2,modified,1858
1228,2,base,1450
1229,2,base,1130
1230,2,modified,809
1231,2,base,4
1232,2,modified,417
1233,2,modified,2344
1234,2,modified,939
1235,2,base,880
1236,2,modified,202
1237,2,base,1736
1238,2,base,2249
1239,2,base,836
1240,2,base,668
1241,2,base,2250
1242,2,base,381
1243,2,modified,1718
1244,2,base,1743
1245,2,base,2100
1246,2,modified,498
1247,2,base,2068
1248,2,base,1773
1249,2,modified,1799
1250,2,base,836
1251,2,base,1205
1252,2,base,1860
1253,2,base,882
1254,2,base,55
1255,2,base,1980
1256,2,modified,175
1257,2,base,1255
1258,2,modified,513
1259,2,base,530
1260,2,base,1047
1261,2,base,2433
1262,2,base,1005
1263,2,base,569
1264,2,modified,1740
1265,2,base,662
1266,2,base,1437
1267,2,modified,797
1268,2,base,823
1269,2,base,2099
1270,2,base,303
1271,2,modified,328
1272,2,base,392
1273,2,base,787
1274,2,base,698
1275,2,base,2332
1276,2,base,1757
1277,2,base,325
1278,2,modified,82
1279,2,base,2023
1280,2,base,842
1281,2,base,990
1282,2,base,2270
1283,2,base,2272
1284,2,modified,535
1285,2,base,181
1286,2,modified,2336
1287,2,modified,2499
1288,2,base,793
1289,2,modified,370
1290,2,modified,1260
1291,2,modified,53
1292,2,base,514
1293,2,base,1704
1294,2,modified,235
1295,2,base,1278
1296,2,base,325
1297,2,modified,1796
1298,2,base,2274
1299,2,base,2151
1300,2,base,1123
1301,2,base,1731
1302,2,base,468
1303,2,base,21
1304,2,base,1015
1305,2,base,673
1306,2,modified,560
1307,2,base,589
1308,2,base,711
1309,2,base,43
1310,2,base,1833
1311,2,base,997
1312,2,base,429
1313,2,modified,396
1314,2,base,1227
1315,2,modified,1813
1316,2,base,2410
1317,2,modified,1736
1318,2,base,1320
1319,2,modified,928
1320,2,base,1047
1321,2,modified,1391
1322,2,base,748
1323,2,modified,1327
1324,2,base,97
1325,2,base,2225
1326,2,base,752
1327,2,base,1333
1328,2,base,545
1329,2,modified,882
1330,2,base,540
1331,2,base,2163
1332,2,modified,798
1333,2,base,1392
1334,2,base,707
1335,2,base,2448
1336,2,base,1762
1337,2,base,1822
1338,2,base,2292
1339,2,modified,2034
1340,2,base,1315
1341,2,base,909
1342,2,modified,392
1343,2,base,1770
1344,2,base,314
1345,2,base,261
1346,2,base,635
1347,2,base,1141
1348,2,base,1811
1349,2,base,2235
1350,2,base,297
1351,2,base,964
1352,2,base,434
1353,2,modified,453
1354,2,modified,2230
1355,2,base,1583
1356,2,base,1261
1357,2,modified,193
1358,2,modified,1586
1359,2,modified,1447
1360,2,base,1485
1361,2,base,2239
1362,2,modified,1501
1363,2,modified,1651
1364,2,modified,1194
1365,2,base,749
1366,2,base,547
1367,2,base,620
1368,2,base,2365
1369,2,base,1592
1370,2,modified,1254
1371,2,base,1562
1372,2,base,1810
1373,2,modified,2019
1374,2,base,727
1375,2,base,1082
1376,2,base,1535
1377,2,modified,1656
1378,2,base,727
1379,2,base,346
1380,2,base,380
1381,2,modified,2476
1382,2,base,2311
1383,2,base,922
1384,2,modified,423
1385,2,base,1433
1386,2,base,1006
1387,2,base,1396
1388,2,base,396
1389,2,base,2212
1390,2,modified,2086
1391,2,base,581
1392,2,base,416
1393,2,base,1254
1394,2,modified,146
1395,2,modified,1514
1396,2,modified,758
1397,2,base,2207
1398,2,base,467
1399,2,base,2349
1400,2,modified,1212
1401,2,base,966
1402,2,base,399
1403,2,modified,817
1404,2,base,652
1405,2,base,1166
1406,2,base,1316
1407,2,base,472
1408,2,base,729
1409,2,modified,24
1410,2,modified,1008
1411,2,base,631
1412,2,modified,247
1413,2,base,1024
1414,2,modified,1312
1415,2,base,2273
1416,2,modified,1336
1417,2,base,462
1418,2,base,1465
1419,2,base,1811
1420,2,base,2406
1421,2,modified,1245
1422,2,modified,2077
1423,2,modified,2163
1424,2,modified,1901
1425,2,base,1521
1426,2,base,912
1427,2,base,47
1428,2,base,196
1429,2,modified,186
1430,2,modified,2051
1431,2,modified,262
1432,2,base,474
1433,2,base,1995
1434,2,modified,1968
1435,2,base,197
1436,2,modified,2312
1437,2,base,194
1438,2,base,1013
1439,2,base,2375
1440,2,modified,1720
1441,2,modified,205
1442,2,modified,266
1443,2,base,856
1444,2,modified,622
1445,2,base,1423
1446,2,base,2401
1447,2,modified,1318
1448,2,base,871
1449,2,modified,2497
1450,2,modified,370
1451,2,base,2400
1452,2,modified,377
1453,2,modified,110
1454,2,modified,2199
1455,2,modified,552
1456,2,modified,702
1457,2,base,2204
1458,2,modified,2331
1459,2,modified,1848
1460,2,modified,117
1461,2,base,1555
1462,2,base,1624
1463,2,modified,268
1464,2,modified,1590
1465,2,modified,1613
1466,2,modified,1079
1467,2,base,112
1468,2,base,1804
1469,2,modified,2364
1470,2,modified,337
1471,2,modified,38
1472,2,base,1960
1473,2,base,539
1474,2,modified,1857
1475,2,modified,2263
1476,2,base,661
1477,2,modified,1109
1478,2,modified,2288
1479,2,base,1405
1480,2,modified,391
1481,2,base,2447
1482,2,modified,687
1483,2,base,1600
1484,2,modified,1796
1485,2,modified,200
1486,2,modified,1627
1487,2,base,1446
1488,2,base,2050
1489,2,base,2203
1490,2,modified,835
1491,2,modified,349
1492,2,base,2149
1493,2,base,1771
1494,2,modified,2361
1495,2,base,998
1496,2,modified,897
1497,2,modified,1545
1498,2,base,2249
1499,2,base,2493
1500,2,base,947
1501,2,base,82
1502,2,modified,737
1503,2,base,2062
1504,2,modified,528
1505,2,modified,2466
1506,2,base,2211
1507,2,modified,1122
1508,2,base,1675
1509,2,modified,556
1510,2,modified,163
1511,2,base,977
1512,2,base,385
1513,2,base,1607
1514,2,modified,523
1515,2,base,1112
1516,2,base,2061
1517,2,base,949
1518,2,base,2084
1519,2,base,2163
1520,2,base,2481
1521,2,base,1289
1522,2,modified,845
1523,2,base,952
1524,2,base,1039
1525,2,modified,1208
1526,2,modified,1824
1527,2,base,2393
1528,2,modified,1497
1529,2,base,513
1530,2,base,250
1531,2,modified,551
1532,2,base,1721
1533,2,base,1527
1534,2,base,2217
1535,2,modified,91
1536,2,modified,2086
1537,2,modified,1799
1538,2,base,1037
1539,2,modified,2430
1540,2,modified,352
1541,2,modified,2353
