CaseID,Phase,SourceRegime,SourceTraceIndex
837,1,base,1797
838,1,base,186
839,1,base,2348
840,1,base,1211
841,1,base,1805
842,1,base,1528
843,1,base,2046
844,1,base,1720
845,1,base,91
846,1,base,1100
847,1,base,1362
848,1,base,721
849,1,base,1651
850,1,base,1739
851,1,base,1036
852,1,base,366
853,1,base,922
854,1,base,765
855,1,base,437
856,1,base,1151
857,1,base,1456
858,1,base,1556
859,1,base,1295
860,1,base,799
861,1,base,2037
862,1,base,2374
863,1,base,1529
864,1,base,1586
865,1,base,2072
866,1,base,1349
867,1,base,488
868,1,base,546
869,1,base,509
870,1,base,960
871,1,base,2416
872,1,base,324
873,1,base,395
874,1,base,2106
875,1,base,197
876,1,base,1850
877,1,base,424
878,1,base,208
879,1,base,2086
880,1,base,1696
881,1,base,677
882,1,base,2246
883,1,base,53
884,1,base,2243
885,1,base,66
886,1,base,2110
887,1,base,1696
888,1,base,2247
889,1,base,1293
890,1,base,2473
891,1,base,1537
892,1,base,1823
893,1,base,516
894,1,base,123
895,1,base,2299
896,1,base,1739
897,1,base,1521
898,1,base,2297
899,1,base,2409
900,1,base,2299
901,1,base,1631
902,1,base,366
903,1,base,2411
904,1,base,1547
905,1,base,795
906,1,base,254
907,1,base,36
908,1,base,2476
909,1,base,2369
910,1,base,1237
911,1,base,972
912,1,base,1288
913,1,base,1809
914,1,base,611
915,1,base,966
916,1,base,2147
917,1,base,15
918,1,base,633
919,1,base,879
920,1,base,1284
921,1,base,1860
922,1,base,1020
923,1,base,567
924,1,base,245
925,1,base,2192
926,1,base,1859
927,1,base,224
928,1,base,1535
929,1,base,2373
930,1,base,1128
931,1,base,1526
932,1,base,100
933,1,base,1396
934,1,base,186
935,1,base,1381
936,1,base,710
937,1,base,401
938,1,base,1750
939,1,base,1261
940,1,base,2270
941,1,base,1669
942,1,base,1602
943,1,base,2337
944,1,base,1429
945,1,base,554
946,1,base,714
947,1,base,1311
948,1,base,376
949,1,base,849
950,1,base,2195
951,1,base,1274
952,1,base,1001
953,1,base,2224
954,1,base,2033
955,1,base,2216
956,1,base,1414
957,1,base,1128
958,1,base,170
959,1,base,1586
960,1,base,651
961,1,base,188
962,1,base,1669
963,1,base,2380
964,1,base,1529
965,1,base,2494
966,1,base,560
967,1,base,541
968,1,base,1321
969,1,base,2441
970,1,base,1466
971,1,base,916
972,1,base,2178
973,1,base,1277
974,1,base,811
975,1,base,817
976,1,base,2429
977,1,base,2452
978,1,base,1136
979,1,base,1187
980,1,base,228
981,1,base,2047
982,1,base,2333
983,1,base,648
984,1,base,1664
985,1,base,1904
986,1,base,1900
987,1,base,2341
988,1,base,587
989,1,base,1355
990,1,base,1667
991,1,base,913
992,1,base,1709
993,1,base,1160
994,1,base,128
995,1,base,303
996,1,base,309
997,1,base,184
998,1,base,911
999,1,base,2095
1000,2,base,1670
1001,2,base,1388
1002,2,base,609
1003,2,base,1542
1004,2,base,2072
1005,2,base,1541
1006,2,base,501
1007,2,base,1948
1008,2,base,1421
1009,2,base,1246
1010,2,base,13
1011,2,base,832
1012,2,base,769
1013,2,base,2019
1014,2,base,2378
1015,2,base,764
1016,2,base,2114
1017,2,base,1825
1018,2,base,1950
1019,2,base,393
1020,2,base,1487
1021,2,modified,2367
1022,2,base,1512
1023,2,base,1726
1024,2,base,165
1025,2,base,1495
1026,2,base,17
1027,2,base,1379
1028,2,base,638
1029,2,base,509
1030,2,base,460
1031,2,base,601
1032,2,base,620
1033,2,base,2029
1034,2,base,524
1035,2,base,580
1036,2,base,1654
1037,2,base,1366
1038,2,base,1097
1039,2,base,551
1040,2,base,1983
1041,2,base,325
1042,2,base,2337
1043,2,base,2222
1044,2,base,1844
1045,2,base,1117
1046,2,base,556
1047,2,base,1524
1048,2,base,2075
1049,2,base,501
1050,2,base,2326
1051,2,base,2370
1052,2,base,1027
1053,2,base,1786
1054,2,base,1024
1055,2,base,1006
1056,2,modified,1039
1057,2,base,1342
1058,2,base,171
1059,2,base,1082
1060,2,base,1357
1061,2,base,2389
1062,2,base,1547
1063,2,base,1862
1064,2,base,4
1065,2,base,1896
1066,2,base,2402
1067,2,base,1660
1068,2,base,200
1069,2,base,1231
1070,2,base,846
1071,2,base,2135
1072,2,modified,1942
1073,2,modified,781
1074,2,base,538
1075,2,base,2216
1076,2,base,2042
1077,2,base,332
1078,2,base,1640
1079,2,base,2296
1080,2,base,1644
1081,2,base,1155
1082,2,base,570
1083,2,base,661
1084,2,modified,385
1085,2,base,372
1086,2,base,1747
1087,2,base,291
1088,2,base,846
1089,2,base,548
1090,2,base,531
1091,2,base,261
1092,2,base,2495
1093,2,base,96
1094,2,modified,1090
1095,2,base,371
1096,2,base,380
1097,2,base,352
1098,2,base,616
1099,2,base,1054
1100,2,base,459
1101,2,base,1139
1102,2,modified,1590
1103,2,base,2081
1104,2,base,242
1105,2,base,2497
1106,2,base,401
1107,2,base,1038
1108,2,base,34
1109,2,base,2277
1110,2,modified,2154
1111,2,base,1893
1112,2,base,534
1113,2,base,1724
1114,2,base,1107
1115,2,modified,1749
1116,2,base,663
1117,2,base,716
1118,2,base,2307
1119,2,base,1324
1120,2,base,1321
1121,2,base,951
1122,2,base,2237
1123,2,base,1253
1124,2,base,703
1125,2,base,1792
1126,2,modified,1725
1127,2,base,474
1128,2,base,1842
1129,2,base,1544
1130,2,modified,1719
1131,2,modified,2262
1132,2,base,1681
1133,2,base,878
1134,2,base,2041
1135,2,base,772
1136,2,base,1709
1137,2,base,2120
1138,2,base,272
1139,2,modified,440
1140,2,base,992
1141,2,base,1547
1142,2,base,1665
1143,2,modified,468
1144,2,base,1123
1145,2,base,1110
1146,2,base,1817
1147,2,base,2483
1148,2,modified,735
1149,2,base,540
1150,2,modified,1767
1151,2,base,525
1152,2,base,221
1153,2,base,66
1154,2,base,1797
1155,2,base,203
1156,2,modified,1661
1157,2,base,184
1158,2,base,464
1159,2,base,1142
1160,2,base,928
1161,2,base,806
1162,2,modified,448
1163,2,modified,1380
1164,2,base,2241
1165,2,base,2231
1166,2,modified,836
1167,2,base,533
1168,2,modified,714
1169,2,base,1332
1170,2,base,1172
1171,2,modified,265
1172,2,modified,394
1173,2,base,2454
1174,2,base,274
1175,2,modified,2262
1176,2,base,192
1177,2,base,328
1178,2,base,1751
1179,2,base,2182
1180,2,modified,1768
1181,2,base,1503
1182,2,base,764
1183,2,base,596
1184,2,base,2357
1185,2,base,450
1186,2,base,550
1187,2,base,608
1188,2,base,1678
1189,2,base,634
1190,2,base,2182
1191,2,base,115
1192,2,modified,1007
1193,2,base,2044
1194,2,base,2356
1195,2,base,1178
1196,2,base,2117
1197,2,base,2129
1198,2,base,595
1199,2,base,1933
1200,2,base,2484
1201,2,base,790
1202,2,base,1835
1203,2,base,1571
1204,2,base,1783
1205,2,modified,2438
1206,2,base,452
1207,2,modified,335
1208,2,base,457
1209,2,base,2285
1210,2,base,1806
1211,2,base,5
1212,2,base,1411
1213,2,modified,1178
1214,2,modified,99
1215,2,base,99
1216,2,modified,1885
1217,2,base,1580
1218,2,base,2467
1219,2,base,1188
1220,2,modified,1377
1221,2,base,289
1222,2,base,1741
1223,2,base,991
1224,2,modified,2441
1225,2,base,899
1226,2,base,746
1227,2,base,867
1228,2,base,1760
1229,2,base,1373
1230,2,base,2259
1231,2,base,587
1232,2,base,779
1233,2,base,426
1234,2,base,266
1235,2,base,2331
1236,2,modified,810
1237,2,modified,1189
1238,2,base,2103
1239,2,base,2414
1240,2,base,2045
1241,2,base,526
1242,2,modified,2401
1243,2,base,339
1244,2,base,2085
1245,2,base,1437
1246,2,base,2289
1247,2,base,1022
1248,2,base,2436
1249,2,base,71
1250,2,base,1422
1251,2,base,2322
1252,2,base,1968
1253,2,base,1425
1254,2,modified,400
1255,2,base,2309
1256,2,base,2451
1257,2,base,515
1258,2,base,1220
1259,2,base,975
1260,2,base,594
1261,2,modified,2211
1262,2,modified,381
1263,2,base,1405
1264,2,base,839
1265,2,modified,605
1266,2,base,1850
1267,2,base,495
1268,2,base,428
1269,2,base,375
1270,2,base,155
1271,2,base,1131
1272,2,base,1540
1273,2,base,372
1274,2,base,1969
1275,2,modified,35
1276,2,base,1570
1277,2,base,486
1278,2,base,795
1279,2,base,519
1280,2,base,331
1281,2,base,968
1282,2,base,1014
1283,2,base,1258
1284,2,base,1275
1285,2,modified,1259
1286,2,base,864
1287,2,base,2076
1288,2,base,2494
1289,2,base,365
1290,2,base,1759
1291,2,base,369
1292,2,base,1060
1293,2,base,1031
1294,2,modified,1824
1295,2,base,1793
1296,2,base,991
1297,2,base,44
1298,2,base,1337
1299,2,base,1480
1300,2,base,1236
1301,2,base,457
1302,2,base,1401
1303,2,base,1693
1304,2,base,787
1305,2,base,13
1306,2,modified,2186
1307,2,modified,1895
1308,2,base,255
1309,2,base,2305
1310,2,modified,2013
1311,2,base,2120
1312,2,base,1621
1313,2,base,840
1314,2,base,2156
1315,2,base,2180
1316,2,base,1247
1317,2,modified,1600
1318,2,base,1861
1319,2,modified,1507
1320,2,base,2060
1321,2,base,478
1322,2,base,855
1323,2,modified,244
1324,2,modified,512
1325,2,modified,143
1326,2,base,830
1327,2,base,1009
1328,2,base,358
1329,2,base,1830
1330,2,modified,1086
1331,2,base,728
1332,2,modified,1385
1333,2,modified,1778
1334,2,base,2360
1335,2,modified,2468
1336,2,base,1572
1337,2,base,691
1338,2,base,89
1339,2,base,1825
1340,2,base,554
1341,2,modified,950
1342,2,modified,548
1343,2,base,1576
1344,2,base,2060
1345,2,base,84
1346,2,base,2498
1347,2,modified,323
1348,2,modified,1103
1349,2,base,1895
1350,2,base,2382
1351,2,base,1362
1352,2,modified,727
1353,2,base,1102
1354,2,base,1935
1355,2,modified,391
1356,2,base,1460
1357,2,base,2450
1358,2,base,1482
1359,2,modified,1649
1360,2,base,931
1361,2,base,1973
1362,2,modified,420
1363,2,base,1146
1364,2,modified,436
1365,2,modified,1614
1366,2,base,2067
1367,2,base,339
1368,2,modified,1348
1369,2,modified,712
1370,2,modified,650
1371,2,base,412
1372,2,base,485
1373,2,base,1839
1374,2,base,1939
1375,2,base,2038
1376,2,modified,187
1377,2,base,2274
1378,2,base,2219
1379,2,modified,68
1380,2,base,2447
1381,2,base,1330
1382,2,modified,335
1383,2,modified,2302
1384,2,base,410
1385,2,modified,178
1386,2,modified,1677
1387,2,base,1190
1388,2,base,420
1389,2,base,1999
1390,2,base,1222
1391,2,modified,1911
1392,2,modified,2196
1393,2,base,428
1394,2,base,1048
1395,2,base,1791
1396,2,base,1742
1397,2,modified,1943
1398,2,modified,2023
1399,2,base,140
1400,2,modified,455
1401,2,modified,1517
1402,2,base,1920
1403,2,base,2030
1404,2,base,378
1405,2,base,2215
1406,2,base,2155
1407,2,modified,955
1408,2,base,261
1409,2,base,527
1410,2,base,1457
1411,2,base,648
1412,2,modified,1263
1413,2,base,1598
1414,2,modified,1216
1415,2,modified,8
1416,2,modified,788
1417,2,base,2210
1418,2,base,1539
1419,2,base,611
1420,2,modified,2030
1421,2,base,134
1422,2,modified,695
1423,2,base,300
1424,2,modified,2000
1425,2,modified,150
1426,2,modified,750
1427,2,base,778
1428,2,base,1526
1429,2,modified,2232
1430,2,base,1267
1431,2,base,259
1432,2,base,2031
1433,2,base,202
1434,2,base,1136
1435,2,modified,468
1436,2,modified,1737
1437,2,base,1869
1438,2,base,432
1439,2,modified,1022
1440,2,modified,1930
1441,2,base,2063
1442,2,base,1865
1443,2,base,810
1444,2,modified,1757
1445,2,modified,2075
1446,2,modified,1858
1447,2,modified,1778
1448,2,base,1776
1449,2,modified,910
1450,2,base,1839
1451,2,modified,884
1452,2,base,2166
1453,2,modified,863
1454,2,modified,2496
1455,2,modified,2021
1456,2,base,1887
1457,2,modified,659
1458,2,base,503
1459,2,base,752
1460,2,modified,1938
1461,2,base,2125
1462,2,base,2325
1463,2,modified,1993
1464,2,base,1469
1465,2,base,2060
1466,2,modified,620
1467,2,base,499
1468,2,modified,1832
1469,2,modified,2116
1470,2,base,1721
1471,2,base,826
1472,2,base,2106
1473,2,modified,827
1474,2,modified,259
1475,2,modified,987
1476,2,modified,2064
1477,2,modified,856
1478,2,base,2177
1479,2,modified,1230
1480,2,base,678
1481,2,modified,1169
1482,2,modified,66
1483,2,modified,1530
1484,2,modified,677
1485,2,base,1849
1486,2,base,111
1487,2,modified,1753
1488,2,modified,1474
1489,2,base,473
1490,2,base,1487
1491,2,base,116
1492,2,modified,1653
1493,2,base,2087
1494,2,base,1348
1495,2,modified,856
1496,2,base,908
1497,2,base,2122
1498,2,modified,64
1499,2,modified,2499
1500,2,modified,1701
1501,2,base,2431
1502,2,modified,2289
1503,2,base,538
1504,2,modified,1608
1505,2,base,913
1506,2,base,1939
1507,2,base,78
1508,2,modified,2418
1509,2,modified,587
1510,2,modified,625
1511,2,modified,1611
1512,2,modified,1725
1513,2,base,2149
1514,2,base,2329
1515,2,base,470
1516,2,base,1913
1517,2,modified,1630
1518,2,modified,200
1519,2,base,991
1520,2,modified,2016
1521,2,modified,1100
1522,2,base,594
1523,2,base,1788
1524,2,base,2001
1525,2,base,2175
1526,2,base,1133
1527,2,modified,1525
1528,2,base,1575
1529,2,modified,878
1530,2,modified,210
1531,2,modified,1590
1532,2,base,1402
1533,2,modified,741
1534,2,base,1636
1535,2,modified,2197
1536,2,modified,1738
1537,2,base,1541
1538,2,modified,272
1539,2,base,2253
1540,2,modified,334
1541,2,base,391
