CaseID,Activity,Type,Timestamp
20,11,complete,2004-01-01T20:00:00.000+00:00
20,6,complete,2004-01-02T12:46:08.928+00:00
20,1,complete,2004-01-02T13:23:42.084+00:00
20,7,complete,2004-01-02T13:57:59.459+00:00
20,4,complete,2004-01-02T14:16:47.029+00:00
20,3,complete,2004-01-02T14:26:40.668+00:00
20,15,complete,2004-01-02T14:27:22.546+00:00
20,12,complete,2004-01-02T14:27:22.546+00:00
21,11,complete,2004-01-01T21:00:00.000+00:00
21,6,complete,2004-01-01T21:39:47.541+00:00
21,1,complete,2004-01-01T22:17:32.689+00:00
21,7,complete,2004-01-01T22:19:21.673+00:00
21,4,complete,2004-01-01T22:54:33.883+00:00
21,3,complete,2004-01-01T22:59:07.671+00:00
21,13,complete,2004-01-01T23:10:41.699+00:00
21,8,complete,2004-01-01T23:21:02.348+00:00
21,17,complete,2004-01-01T23:23:47.954+00:00
21,19,complete,2004-01-01T23:43:35.483+00:00
21,2,complete,2004-01-01T23:52:45.663+00:00
21,9,complete,2004-01-01T23:52:45.663+00:00
22,11,complete,2004-01-01T22:00:00.000+00:00
22,6,complete,2004-01-01T22:44:15.590+00:00
22,7,complete,2004-01-01T22:58:36.199+00:00
22,4,complete,2004-01-01T23:09:00.596+00:00
22,1,complete,2004-01-01T23:31:07.980+00:00
22,3,complete,2004-01-01T23:43:49.162+00:00
22,13,complete,2004-01-02T17:12:15.486+00:00
22,8,complete,2004-01-02T17:17:51.882+00:00
22,18,complete,2004-01-02T17:30:00.423+00:00
22,19,complete,2004-01-02T17:46:21.217+00:00
22,5,complete,2004-01-02T17:52:18.811+00:00
22,10,complete,2004-01-02T17:52:18.811+00:00
23,11,complete,2004-01-01T23:00:00.000+00:00
23,6,complete,2004-01-01T23:23:23.095+00:00
23,7,complete,2004-01-01T23:50:10.068+00:00
23,1,complete,2004-01-01T23:51:21.341+00:00
23,4,complete,2004-01-01T23:52:09.157+00:00
23,3,complete,2004-01-02T00:23:06.063+00:00
23,15,complete,2004-01-02T01:06:32.185+00:00
23,12,complete,2004-01-02T01:06:32.185+00:00
24,11,complete,2004-01-02T00:00:00.000+00:00
24,6,complete,2004-01-02T00:30:35.984+00:00
24,1,complete,2004-01-02T00:32:37.601+00:00
24,7,complete,2004-01-02T01:01:49.136+00:00
24,4,complete,2004-01-02T01:07:34.667+00:00
24,3,complete,2004-01-02T02:49:39.285+00:00
24,13,complete,2004-01-02T03:28:46.618+00:00
24,8,complete,2004-01-02T05:00:36.642+00:00
24,17,complete,2004-01-02T06:14:45.387+00:00
24,19,complete,2004-01-02T06:32:23.962+00:00
24,2,complete,2004-01-02T23:06:19.978+00:00
24,9,complete,2004-01-02T23:06:19.978+00:00
25,11,complete,2004-01-02T01:00:00.000+00:00
25,6,complete,2004-01-02T01:13:23.824+00:00
25,1,complete,2004-01-02T01:31:43.151+00:00
25,7,complete,2004-01-02T02:01:27.100+00:00
25,4,complete,2004-01-02T02:22:52.705+00:00
25,3,complete,2004-01-02T02:48:51.746+00:00
25,15,complete,2004-01-02T03:32:48.340+00:00
25,12,complete,2004-01-02T03:32:48.340+00:00
26,11,complete,2004-01-02T02:00:00.000+00:00
26,6,complete,2004-01-02T03:53:33.701+00:00
26,7,complete,2004-01-02T03:54:24.547+00:00
26,1,complete,2004-01-02T03:58:34.860+00:00
26,4,complete,2004-01-02T21:05:10.827+00:00
26,3,complete,2004-01-02T22:12:57.853+00:00
26,15,complete,2004-01-02T22:18:28.439+00:00
26,12,complete,2004-01-02T22:18:28.439+00:00
27,11,complete,2004-01-02T03:00:00.000+00:00
27,6,complete,2004-01-02T03:48:17.194+00:00
27,1,complete,2004-01-02T03:52:24.947+00:00
27,7,complete,2004-01-02T04:04:30.226+00:00
27,4,complete,2004-01-02T04:57:08.070+00:00
27,3,complete,2004-01-02T05:56:45.520+00:00
27,15,complete,2004-01-02T06:06:17.967+00:00
27,12,complete,2004-01-02T06:06:17.967+00:00
28,11,complete,2004-01-02T04:00:00.000+00:00
28,6,complete,2004-01-02T04:15:09.753+00:00
28,7,complete,2004-01-02T04:17:52.147+00:00
28,4,complete,2004-01-02T04:43:17.572+00:00
28,1,complete,2004-01-02T05:18:48.920+00:00
28,3,complete,2004-01-02T05:20:09.885+00:00
28,15,complete,2004-01-02T05:46:25.376+00:00
28,12,complete,2004-01-02T05:46:25.376+00:00
29,11,complete,2004-01-02T05:00:00.000+00:00
29,6,complete,2004-01-02T05:24:48.735+00:00
29,16,complete,2004-01-02T23:13:20.622+00:00
29,14,complete,2004-01-02T23:19:55.645+00:00
29,6,complete,2004-01-02T23:42:04.932+00:00
29,16,complete,2004-01-02T23:50:12.542+00:00
29,14,complete,2004-01-03T01:19:20.100+00:00
29,6,complete,2004-01-03T02:15:52.826+00:00
29,1,complete,2004-01-03T02:19:07.072+00:00
29,7,complete,2004-01-03T02:24:25.989+00:00
29,4,complete,2004-01-03T02:49:51.017+00:00
29,3,complete,2004-01-03T02:55:40.715+00:00
29,13,complete,2004-01-03T04:31:53.653+00:00
29,8,complete,2004-01-03T04:33:02.927+00:00
29,18,complete,2004-01-03T04:45:28.894+00:00
29,19,complete,2004-01-03T05:15:36.269+00:00
29,5,complete,2004-01-03T05:54:51.221+00:00
29,10,complete,2004-01-03T05:54:51.221+00:00
30,11,complete,2004-01-02T06:00:00.000+00:00
30,6,complete,2004-01-02T07:22:17.245+00:00
30,1,complete,2004-01-02T07:46:57.743+00:00
30,7,complete,2004-01-02T08:08:09.352+00:00
30,4,complete,2004-01-02T09:05:13.647+00:00
30,3,complete,2004-01-02T09:54:09.536+00:00
30,15,complete,2004-01-02T10:27:37.018+00:00
30,12,complete,2004-01-02T10:27:37.018+00:00
31,11,complete,2004-01-02T07:00:00.000+00:00
31,6,complete,2004-01-02T08:01:55.696+00:00
31,1,complete,2004-01-02T08:21:07.412+00:00
31,7,complete,2004-01-02T09:16:37.343+00:00
31,4,complete,2004-01-02T09:16:42.191+00:00
31,3,complete,2004-01-02T09:37:25.680+00:00
31,15,complete,2004-01-02T09:56:26.360+00:00
31,12,complete,2004-01-02T09:56:26.360+00:00
32,11,complete,2004-01-02T08:00:00.000+00:00
32,6,complete,2004-01-02T08:48:51.877+00:00
32,1,complete,2004-01-02T08:51:57.213+00:00
32,7,complete,2004-01-02T09:22:45.883+00:00
32,4,complete,2004-01-02T10:09:22.494+00:00
32,3,complete,2004-01-02T10:13:52.326+00:00
32,15,complete,2004-01-02T10:32:14.077+00:00
32,12,complete,2004-01-02T10:32:14.077+00:00
33,11,complete,2004-01-02T09:00:00.000+00:00
33,6,complete,2004-01-02T09:15:12.630+00:00
33,7,complete,2004-01-02T09:20:16.629+00:00
33,4,complete,2004-01-02T09:47:16.858+00:00
33,1,complete,2004-01-02T10:25:41.658+00:00
33,3,complete,2004-01-02T11:12:54.103+00:00
33,13,complete,2004-01-02T12:20:37.625+00:00
33,8,complete,2004-01-02T13:48:34.497+00:00
33,17,complete,2004-01-02T13:51:30.856+00:00
33,19,complete,2004-01-05T06:45:20.724+00:00
33,5,complete,2004-01-05T07:04:30.393+00:00
33,10,complete,2004-01-05T07:04:30.393+00:00
34,11,complete,2004-01-02T10:00:00.000+00:00
34,6,complete,2004-01-02T11:08:45.226+00:00
34,1,complete,2004-01-02T11:41:24.364+00:00
34,7,complete,2004-01-02T12:10:46.311+00:00
34,4,complete,2004-01-02T12:21:25.198+00:00
34,3,complete,2004-01-02T12:23:15.983+00:00
34,13,complete,2004-01-02T12:27:34.117+00:00
34,8,complete,2004-01-02T13:23:29.360+00:00
34,17,complete,2004-01-05T06:06:58.848+00:00
34,19,complete,2004-01-05T06:43:35.654+00:00
34,5,complete,2004-01-05T07:25:09.006+00:00
34,10,complete,2004-01-05T07:25:09.006+00:00
35,11,complete,2004-01-02T11:00:00.000+00:00
35,6,complete,2004-01-02T13:02:44.289+00:00
35,7,complete,2004-01-02T13:09:20.089+00:00
35,1,complete,2004-01-02T13:28:44.212+00:00
35,4,complete,2004-01-04T07:07:56.194+00:00
35,3,complete,2004-01-04T07:53:53.549+00:00
35,13,complete,2004-01-04T08:15:34.204+00:00
35,8,complete,2004-01-04T09:19:06.877+00:00
35,17,complete,2004-01-04T10:09:44.394+00:00
35,19,complete,2004-01-04T10:14:42.852+00:00
35,5,complete,2004-01-04T11:46:33.562+00:00
35,10,complete,2004-01-04T11:46:33.562+00:00
36,11,complete,2004-01-02T12:00:00.000+00:00
36,6,complete,2004-01-02T12:11:35.152+00:00
36,16,complete,2004-01-02T12:58:15.050+00:00
36,14,complete,2004-01-02T14:07:53.035+00:00
36,6,complete,2004-01-02T14:49:13.737+00:00
36,16,complete,2004-01-02T15:01:11.781+00:00
36,14,complete,2004-01-03T07:41:38.020+00:00
36,6,complete,2004-01-03T08:17:26.249+00:00
36,1,complete,2004-01-03T08:32:57.390+00:00
36,7,complete,2004-01-03T08:54:29.944+00:00
36,4,complete,2004-01-03T09:51:00.393+00:00
36,3,complete,2004-01-03T10:23:02.221+00:00
36,13,complete,2004-01-03T10:23:47.904+00:00
36,8,complete,2004-01-03T10:28:32.741+00:00
36,17,complete,2004-01-03T13:03:02.841+00:00
36,19,complete,2004-01-03T13:11:19.577+00:00
36,5,complete,2004-01-03T13:15:44.052+00:00
36,10,complete,2004-01-03T13:15:44.052+00:00
37,11,complete,2004-01-02T13:00:00.000+00:00
37,6,complete,2004-01-02T13:11:26.244+00:00
37,1,complete,2004-01-02T13:31:13.814+00:00
37,7,complete,2004-01-02T13:38:06.173+00:00
37,4,complete,2004-01-05T07:45:29.451+00:00
37,3,complete,2004-01-05T08:50:35.549+00:00
37,13,complete,2004-01-05T10:02:24.651+00:00
37,8,complete,2004-01-05T10:12:43.339+00:00
37,17,complete,2004-01-05T10:58:13.938+00:00
37,19,complete,2004-01-05T11:10:48.396+00:00
37,2,complete,2004-01-05T12:41:52.242+00:00
37,9,complete,2004-01-05T12:41:52.242+00:00
38,11,complete,2004-01-02T14:00:00.000+00:00
38,6,complete,2004-01-02T15:23:36.498+00:00
38,1,complete,2004-01-02T15:24:10.347+00:00
38,7,complete,2004-01-02T15:30:47.846+00:00
38,4,complete,2004-01-02T16:12:37.006+00:00
38,3,complete,2004-01-02T16:21:05.339+00:00
38,13,complete,2004-01-02T17:03:16.550+00:00
38,8,complete,2004-01-02T18:00:26.157+00:00
38,18,complete,2004-01-02T18:21:51.177+00:00
38,19,complete,2004-01-02T18:46:26.708+00:00
38,5,complete,2004-01-02T19:19:59.414+00:00
38,10,complete,2004-01-02T19:19:59.414+00:00
39,11,complete,2004-01-02T15:00:00.000+00:00
39,6,complete,2004-01-02T15:09:29.802+00:00
39,7,complete,2004-01-02T16:32:33.441+00:00
39,1,complete,2004-01-02T16:55:40.011+00:00
39,4,complete,2004-01-03T10:10:37.215+00:00
39,3,complete,2004-01-03T10:28:36.230+00:00
39,15,complete,2004-01-03T10:41:09.411+00:00
39,12,complete,2004-01-03T10:41:09.411+00:00
40,11,complete,2004-01-02T16:00:00.000+00:00
40,6,complete,2004-01-02T16:14:43.939+00:00
40,1,complete,2004-01-02T16:26:03.073+00:00
40,7,complete,2004-01-02T16:29:34.190+00:00
40,4,complete,2004-01-02T16:31:40.620+00:00
40,3,complete,2004-01-02T16:43:51.502+00:00
40,13,complete,2004-01-02T16:52:28.000+00:00
40,8,complete,2004-01-02T16:57:40.223+00:00
40,17,complete,2004-01-02T17:14:57.010+00:00
40,19,complete,2004-01-02T17:25:52.557+00:00
40,5,complete,2004-01-02T17:43:36.468+00:00
40,10,complete,2004-01-02T17:43:36.468+00:00
41,11,complete,2004-01-02T17:00:00.000+00:00
41,6,complete,2004-01-02T17:06:39.551+00:00
41,7,complete,2004-01-02T17:25:06.857+00:00
41,4,complete,2004-01-02T17:28:47.287+00:00
41,1,complete,2004-01-05T09:55:56.213+00:00
41,3,complete,2004-01-05T09:56:12.037+00:00
41,13,complete,2004-01-05T10:08:06.431+00:00
41,8,complete,2004-01-05T11:31:52.076+00:00
41,18,complete,2004-01-05T11:46:10.340+00:00
41,19,complete,2004-01-05T11:59:09.543+00:00
41,2,complete,2004-01-05T12:23:45.859+00:00
41,9,complete,2004-01-05T12:23:45.859+00:00
42,11,complete,2004-01-02T18:00:00.000+00:00
42,6,complete,2004-01-02T18:12:34.847+00:00
42,7,complete,2004-01-02T18:25:56.394+00:00
42,4,complete,2004-01-02T18:30:36.992+00:00
42,1,complete,2004-01-02T18:45:40.350+00:00
42,3,complete,2004-01-05T12:33:59.353+00:00
42,13,complete,2004-01-05T12:35:50.200+00:00
42,8,complete,2004-01-05T12:42:52.755+00:00
42,17,complete,2004-01-05T12:52:54.102+00:00
42,19,complete,2004-01-05T14:18:21.821+00:00
42,5,complete,2004-01-05T14:27:08.649+00:00
42,10,complete,2004-01-05T14:27:08.649+00:00
43,11,complete,2004-01-02T19:00:00.000+00:00
43,6,complete,2004-01-02T19:02:27.542+00:00
43,7,complete,2004-01-02T19:42:54.509+00:00
43,1,complete,2004-01-02T19:42:59.773+00:00
43,4,complete,2004-01-02T20:23:29.355+00:00
43,3,complete,2004-01-02T21:41:22.568+00:00
43,15,complete,2004-01-02T22:07:36.197+00:00
43,12,complete,2004-01-02T22:07:36.197+00:00
44,11,complete,2004-01-02T20:00:00.000+00:00
44,6,complete,2004-01-02T20:45:29.629+00:00
44,16,complete,2004-01-02T21:02:36.538+00:00
44,14,complete,2004-01-02T22:06:37.063+00:00
44,6,complete,2004-01-02T22:47:12.936+00:00
44,7,complete,2004-01-02T23:07:41.380+00:00
44,4,complete,2004-01-02T23:21:47.419+00:00
44,1,complete,2004-01-02T23:35:47.198+00:00
44,3,complete,2004-01-03T00:02:02.829+00:00
44,13,complete,2004-01-03T01:16:58.562+00:00
44,8,complete,2004-01-03T01:21:56.661+00:00
44,18,complete,2004-01-03T01:46:40.234+00:00
44,19,complete,2004-01-03T01:51:52.467+00:00
44,5,complete,2004-01-03T02:00:46.700+00:00
44,10,complete,2004-01-03T02:00:46.700+00:00
45,11,complete,2004-01-02T21:00:00.000+00:00
45,6,complete,2004-01-02T21:01:04.441+00:00
45,7,complete,2004-01-02T21:08:49.449+00:00
45,1,complete,2004-01-02T21:10:18.296+00:00
45,4,complete,2004-01-02T21:37:45.166+00:00
45,3,complete,2004-01-05T16:27:30.560+00:00
45,13,complete,2004-01-05T16:51:57.059+00:00
45,8,complete,2004-01-05T17:37:56.955+00:00
45,17,complete,2004-01-05T18:27:03.688+00:00
45,19,complete,2004-01-05T19:35:14.379+00:00
45,2,complete,2004-01-05T20:16:06.789+00:00
45,9,complete,2004-01-05T20:16:06.789+00:00
46,11,complete,2004-01-02T22:00:00.000+00:00
46,6,complete,2004-01-02T22:06:56.165+00:00
46,7,complete,2004-01-02T22:11:13.341+00:00
46,1,complete,2004-01-02T22:32:40.445+00:00
46,4,complete,2004-01-02T22:47:59.719+00:00
46,3,complete,2004-01-02T22:52:53.221+00:00
46,13,complete,2004-01-02T22:53:19.589+00:00
46,8,complete,2004-01-02T23:10:25.856+00:00
46,17,complete,2004-01-03T00:15:32.233+00:00
46,19,complete,2004-01-03T01:12:17.723+00:00
46,5,complete,2004-01-03T01:16:37.291+00:00
46,10,complete,2004-01-03T01:16:37.291+00:00
47,11,complete,2004-01-02T23:00:00.000+00:00
47,6,complete,2004-01-02T23:41:52.776+00:00
47,7,complete,2004-01-02T23:44:02.980+00:00
47,4,complete,2004-01-02T23:49:40.568+00:00
47,1,complete,2004-01-03T00:08:16.984+00:00
47,3,complete,2004-01-03T00:22:40.494+00:00
47,15,complete,2004-01-03T00:30:24.698+00:00
47,12,complete,2004-01-03T00:30:24.698+00:00
48,11,complete,2004-01-03T00:00:00.000+00:00
48,6,complete,2004-01-03T00:29:04.937+00:00
48,1,complete,2004-01-03T00:58:48.095+00:00
48,7,complete,2004-01-03T01:21:32.877+00:00
48,4,complete,2004-01-03T02:20:03.986+00:00
48,3,complete,2004-01-03T02:58:09.362+00:00
48,15,complete,2004-01-03T03:16:30.019+00:00
48,12,complete,2004-01-03T03:16:30.019+00:00
49,11,complete,2004-01-03T01:00:00.000+00:00
49,6,complete,2004-01-03T01:44:33.849+00:00
49,1,complete,2004-01-03T01:48:21.228+00:00
49,7,complete,2004-01-03T02:00:03.246+00:00
49,4,complete,2004-01-03T20:39:03.645+00:00
49,3,complete,2004-01-03T20:55:10.065+00:00
49,13,complete,2004-01-03T20:56:51.126+00:00
49,8,complete,2004-01-03T21:50:11.878+00:00
49,18,complete,2004-01-03T22:10:19.973+00:00
49,19,complete,2004-01-03T22:28:21.551+00:00
49,2,complete,2004-01-03T23:07:16.830+00:00
49,9,complete,2004-01-03T23:07:16.830+00:00
50,11,complete,2004-01-03T02:00:00.000+00:00
50,6,complete,2004-01-03T02:56:43.968+00:00
50,7,complete,2004-01-03T02:58:33.486+00:00
50,1,complete,2004-01-03T03:16:32.162+00:00
50,4,complete,2004-01-03T03:24:51.998+00:00
50,3,complete,2004-01-03T03:30:16.114+00:00
50,15,complete,2004-01-03T04:00:02.676+00:00
50,12,complete,2004-01-03T04:00:02.676+00:00
51,11,complete,2004-01-03T03:00:00.000+00:00
51,6,complete,2004-01-03T03:42:03.008+00:00
51,1,complete,2004-01-03T03:54:39.713+00:00
51,7,complete,2004-01-03T04:12:03.445+00:00
51,4,complete,2004-01-03T04:38:32.787+00:00
