CaseID,Phase,SourceRegime,SourceTraceIndex
285,1,base,1237
286,1,base,2443
287,1,base,195
288,1,base,1848
289,1,base,1348
290,1,base,905
291,1,base,1026
292,1,base,2377
293,1,base,813
294,1,base,386
295,1,base,687
296,1,base,1481
297,1,base,395
298,1,base,587
299,1,base,607
300,1,base,2061
301,1,base,153
302,1,base,1344
303,1,base,9
304,1,base,1948
305,1,base,2177
306,1,base,1772
307,1,base,694
308,1,base,621
309,1,base,1133
310,1,base,1591
311,1,base,359
312,1,base,2303
313,1,base,2157
314,1,base,357
315,1,base,1825
316,1,base,109
317,1,base,1169
318,1,base,1519
319,1,base,307
320,1,base,945
321,1,base,1014
322,1,base,1180
323,1,base,1319
324,1,base,233
325,1,base,2079
326,1,base,2333
327,1,base,814
328,1,base,327
329,1,base,382
330,1,base,861
331,1,base,1824
332,1,base,541
333,1,base,247
334,1,base,2191
335,1,base,1664
336,1,base,557
337,1,base,319
338,1,base,2116
339,1,base,1779
340,1,base,2018
341,1,base,381
342,1,base,1435
343,1,base,2462
344,1,base,784
345,1,base,919
346,1,base,44
347,1,base,1963
348,1,base,1907
349,1,base,2058
350,1,base,1106
351,1,base,293
352,1,base,1321
353,1,base,1505
354,1,base,1777
355,1,base,2145
356,1,base,569
357,1,base,25
358,1,base,1100
359,1,base,955
360,1,base,356
361,1,base,976
362,1,base,2213
363,1,base,2277
364,1,base,47
365,1,base,1481
366,1,base,2177
367,1,base,247
368,1,base,504
369,1,base,1287
370,1,base,1251
371,1,base,357
372,1,base,681
373,1,base,55
374,1,base,1750
375,1,base,1715
376,1,base,1787
377,1,base,1938
378,1,base,1525
379,1,base,2028
380,1,base,1927
381,1,base,280
382,1,base,1406
383,1,base,2396
384,1,base,1641
385,1,base,913
386,1,base,1800
387,1,base,639
388,1,base,219
389,1,base,1566
390,1,base,572
391,1,base,628
392,1,base,2296
393,1,base,2012
394,1,base,1779
395,1,base,1984
396,1,base,914
397,1,base,2227
398,1,base,955
399,1,base,1393
400,1,base,968
401,1,base,2405
402,1,base,875
403,1,base,1212
404,1,base,852
405,1,base,621
406,1,base,1974
407,1,base,1365
408,1,base,147
409,1,base,917
410,1,base,2058
411,1,base,1894
412,1,base,575
413,1,base,376
414,1,base,329
415,1,base,2261
416,1,base,95
417,1,base,603
418,1,base,286
419,1,base,732
420,1,base,347
421,1,base,675
422,1,base,1804
423,1,base,1259
424,1,base,554
425,1,base,1030
426,1,base,1570
427,1,base,728
428,1,base,2297
429,1,base,1519
430,1,base,1036
431,1,base,695
432,1,base,1933
433,1,base,2409
434,1,base,852
435,1,base,68
436,1,base,1099
437,1,base,352
438,1,base,1752
439,1,base,2096
440,1,base,1954
441,1,base,1033
442,1,base,2287
443,1,base,247
444,1,base,1576
445,1,base,37
446,1,base,1830
447,1,base,246
448,1,base,775
449,1,base,1433
450,1,base,1705
451,1,base,893
452,1,base,204
453,1,base,1777
454,1,base,5
455,1,base,1531
456,1,base,2367
457,1,base,2459
458,1,base,2456
459,1,base,2059
460,1,base,1436
461,1,base,2419
462,1,base,531
463,1,base,1534
464,1,base,2348
465,1,base,1194
466,1,base,2011
467,1,base,906
468,1,base,526
469,1,base,537
470,1,base,1431
471,1,base,2076
472,1,base,2453
473,1,base,1964
474,1,base,1978
475,1,base,957
476,1,base,1212
477,1,base,1833
478,1,base,2287
479,1,base,897
480,1,base,2068
481,1,base,419
482,1,base,2022
483,1,base,1245
484,1,base,1068
485,1,base,1282
486,1,base,501
487,1,base,894
488,1,base,1656
489,1,base,1150
490,1,base,1066
491,1,base,458
492,1,base,934
493,1,base,869
494,1,base,1300
495,1,base,593
496,1,base,2004
497,1,base,1135
498,1,base,2157
499,1,base,70
500,1,base,1452
501,1,base,384
502,1,base,2145
503,1,base,1358
504,1,base,1269
505,1,base,1439
506,1,base,706
507,1,base,2178
508,1,base,272
509,1,base,1098
510,1,base,2091
511,1,base,2153
512,1,base,1819
513,1,base,1374
514,1,base,282
515,1,base,2150
516,1,base,431
517,1,base,2162
518,1,base,1707
519,1,base,1017
520,1,base,922
521,1,base,2481
522,1,base,1630
523,1,base,941
524,1,base,883
525,1,base,1127
526,1,base,1506
527,1,base,693
528,1,base,816
529,1,base,1891
530,1,base,1619
531,1,base,2029
532,1,base,1277
533,1,base,597
534,1,base,1402
535,1,base,2461
536,1,base,2164
537,1,base,1056
538,1,base,2020
539,1,base,2280
540,1,base,270
541,1,base,98
542,1,base,1753
543,1,base,2185
544,1,base,544
545,1,base,473
546,1,base,588
547,1,base,968
548,1,base,1989
549,1,base,618
550,1,base,1132
551,1,base,558
552,1,base,324
553,1,base,1032
554,1,base,2164
555,1,base,1158
556,1,base,1526
557,1,base,989
558,1,base,13
559,1,base,1932
560,1,base,1540
561,1,base,1574
562,1,base,1418
563,1,base,1692
564,1,base,2259
565,1,base,987
566,1,base,1611
567,1,base,258
568,1,base,2300
569,1,base,125
570,1,base,586
571,1,base,1316
572,1,base,725
573,1,base,2295
574,1,base,2244
575,1,base,2393
576,1,base,1040
577,1,base,444
578,1,base,245
579,1,base,439
580,1,base,1463
581,1,base,1695
582,1,base,1151
583,1,base,388
584,1,base,572
585,1,base,1817
586,1,base,685
587,1,base,2241
588,1,base,1221
589,1,base,1053
590,1,base,1676
591,1,base,971
592,1,base,2214
593,1,base,95
594,1,base,2013
595,1,base,1912
596,1,base,1067
597,1,base,1540
598,1,base,965
599,1,base,807
600,1,base,2117
601,1,base,1273
602,1,base,782
603,1,base,753
604,1,base,864
605,1,base,1827
606,1,base,1137
607,1,base,1680
608,1,base,1852
609,1,base,519
610,1,base,1649
611,1,base,519
612,1,base,366
613,1,base,2473
614,1,base,2027
615,1,base,1072
616,1,base,1498
617,1,base,1807
618,1,base,208
619,1,base,1078
620,1,base,499
621,1,base,1291
622,1,base,1053
623,1,base,775
624,1,base,2130
625,1,base,44
626,1,base,1607
627,1,base,2392
628,1,base,1260
629,1,base,1443
630,1,base,121
631,1,base,420
632,1,base,902
633,1,base,1156
634,1,base,124
635,1,base,1495
636,1,base,1450
637,1,base,1407
638,1,base,291
639,1,base,1553
640,1,base,1491
641,1,base,2326
642,1,base,93
643,1,base,1173
644,1,base,1209
645,1,base,1313
646,1,base,1506
647,1,base,1229
648,1,base,1572
649,1,base,138
650,1,base,1979
651,1,base,1123
652,1,base,969
653,1,base,1775
654,1,base,2328
655,1,base,1578
656,1,base,795
657,1,base,996
658,1,base,2082
659,1,base,1691
660,1,base,1459
661,1,base,2305
662,1,base,1968
663,1,base,66
664,1,base,1209
665,1,base,2345
666,1,base,654
667,1,base,1285
668,1,base,944
669,1,base,214
670,1,base,2356
671,1,base,1305
672,1,base,835
673,1,base,1357
674,1,base,1345
675,1,base,1634
676,1,base,2070
677,1,base,2122
678,1,base,1319
679,1,base,451
680,1,base,1982
681,1,base,1638
682,1,base,1118
683,1,base,2494
684,1,base,572
685,1,base,1704
686,1,base,1887
687,1,base,2284
688,1,base,582
689,1,base,254
690,1,base,47
691,1,base,1011
692,1,base,1517
693,1,base,1464
694,1,base,2289
695,1,base,1136
696,1,base,846
697,1,base,936
698,1,base,492
699,1,base,635
700,1,base,1168
701,1,base,1491
702,1,base,1793
703,1,base,380
704,1,base,950
705,1,base,1137
706,1,base,50
707,1,base,1168
708,1,base,886
709,1,base,1638
710,1,base,1475
711,1,base,1208
712,1,base,681
713,1,base,1561
714,1,base,668
715,1,base,772
716,1,base,1421
717,1,base,613
718,1,base,1961
719,1,base,877
720,1,base,55
721,1,base,403
722,1,base,1849
723,1,base,2225
724,1,base,1307
725,1,base,1668
726,1,base,2241
727,1,base,2318
728,1,base,1681
729,1,base,1144
730,1,base,2458
731,1,base,2178
732,1,base,1491
733,1,base,1301
734,1,base,1121
735,1,base,1360
736,1,base,1783
737,1,base,2153
738,1,base,39
739,1,base,844
740,1,base,1811
741,1,base,979
742,1,base,551
743,1,base,1272
744,1,base,634
745,1,base,1541
746,1,base,599
747,1,base,1159
748,1,base,1449
749,1,base,1185
750,1,base,947
751,1,base,1885
752,1,base,125
753,1,base,221
754,1,base,2256
755,1,base,1486
756,1,base,2362
757,1,base,1558
758,1,base,62
759,1,base,2433
760,1,base,1265
761,1,base,546
762,1,base,641
763,1,base,46
764,1,base,2353
765,1,base,1372
766,1,base,46
767,1,base,81
768,1,base,2150
769,1,base,1739
770,1,base,937
771,1,base,1917
772,1,base,780
773,1,base,28
774,1,base,1706
775,1,base,1691
776,1,base,9
777,1,base,213
778,1,base,399
779,1,base,2064
780,1,base,130
781,1,base,2311
782,1,base,482
783,1,base,26
784,1,base,2497
785,1,base,431
786,1,base,1599
787,1,base,2294
788,1,base,671
789,1,base,88
790,1,base,329
791,1,base,1490
792,1,base,2199
793,1,base,1057
794,1,base,1175
795,1,base,315
796,1,base,256
797,1,base,1283
798,1,base,1652
799,1,base,1983
800,1,base,2002
801,1,base,842
802,1,base,469
803,1,base,1416
804,1,base,631
805,1,base,1507
806,1,base,1130
807,1,base,898
808,1,base,1595
809,1,base,1370
810,1,base,1538
811,1,base,1043
812,1,base,1705
813,1,base,1035
814,1,base,613
815,1,base,1189
816,1,base,756
817,1,base,1189
818,1,base,930
819,1,base,2319
820,1,base,2173
821,1,base,65
822,1,base,391
823,1,base,704
824,1,base,1915
825,1,base,1675
826,1,base,1918
827,1,base,405
828,1,base,1561
829,1,base,1610
830,1,base,1369
831,1,base,1852
832,1,base,2301
833,1,base,2259
834,1,base,2154
835,1,base,1875
836,1,base,855
837,1,base,1222
838,1,base,1183
839,1,base,820
840,1,base,583
841,1,base,2275
842,1,base,2039
843,1,base,2454
844,1,base,1078
845,1,base,603
846,1,base,1657
847,1,base,350
848,1,base,152
849,1,base,833
850,1,base,972
851,1,base,1484
852,1,base,1121
853,1,base,2451
854,1,base,1125
855,1,base,2474
856,1,base,1887
857,1,base,388
858,1,base,670
859,1,base,1366
860,1,base,1750
861,1,base,522
862,1,base,233
863,1,base,356
864,1,base,436
865,1,base,1205
866,1,base,223
867,1,base,1532
868,1,base,14
869,1,base,1494
870,1,base,1329
871,1,base,2114
872,1,base,534
873,1,base,1169
874,1,base,1097
875,1,base,1287
876,1,base,578
877,1,base,267
878,1,base,893
879,1,base,2426
880,1,base,1351
881,1,base,994
882,1,base,1409
883,1,base,1053
884,1,base,929
885,1,base,33
886,1,base,430
887,1,base,1359
888,1,base,190
889,1,base,1921
890,1,base,2002
891,1,base,2251
892,1,base,928
893,1,base,2478
894,1,base,1812
895,1,base,341
896,1,base,1677
897,1,base,1047
898,1,base,990
899,1,base,2289
900,1,base,1842
901,1,base,782
902,1,base,157
903,1,base,2099
904,1,base,346
905,1,base,1059
906,1,base,1729
907,1,base,210
908,1,base,1567
909,1,base,2296
910,1,base,1262
911,1,base,731
912,1,base,1014
913,1,base,1635
914,1,base,493
915,1,base,217
916,1,base,897
917,1,base,977
918,1,base,1016
919,1,base,322
920,1,base,1777
921,1,base,367
922,1,base,1058
923,1,base,790
924,1,base,764
925,1,base,1669
926,1,base,425
927,1,base,401
928,1,base,1708
929,1,base,1468
930,1,base,1852
931,1,base,1883
932,1,base,184
933,1,base,1752
934,1,base,491
935,1,base,740
936,1,base,204
937,1,base,1199
938,1,base,533
939,1,base,682
940,1,base,1745
941,1,base,980
942,1,base,630
943,1,base,686
944,1,base,519
945,1,base,1863
946,1,base,1680
947,1,base,589
948,1,base,563
949,1,base,1179
950,1,base,932
951,1,base,1322
952,1,base,779
953,1,base,184
954,1,base,857
955,1,base,1869
956,1,base,1226
957,1,base,834
958,1,base,662
959,1,base,306
960,1,base,606
961,1,base,1175
962,1,base,93
963,1,base,1538
964,1,base,1441
965,1,base,467
966,1,base,1850
967,1,base,313
968,1,base,985
969,1,base,1390
970,1,base,679
971,1,base,2446
972,1,base,2240
973,1,base,2124
974,1,base,2088
975,1,base,1490
976,1,base,996
977,1,base,2066
978,1,base,1336
979,1,base,2221
980,1,base,327
981,1,base,1623
982,1,base,2261
983,1,base,944
984,1,base,506
985,1,base,1697
986,1,base,2044
987,1,base,1944
988,1,base,1103
989,1,base,1717
990,1,base,1230
991,1,base,1581
992,1,base,536
993,1,base,1887
994,1,base,1218
995,1,base,2292
996,1,base,393
997,1,base,2032
998,1,base,1456
999,1,base,937
1000,2,base,2255
1001,2,base,40
1002,2,base,1989
1003,2,base,1470
1004,2,base,1817
1005,2,base,221
1006,2,base,638
1007,2,base,744
1008,2,base,936
1009,2,base,1119
1010,2,base,591
1011,2,base,1895
1012,2,base,1751
1013,2,base,1172
1014,2,base,735
1015,2,base,252
1016,2,base,704
1017,2,base,2323
1018,2,base,955
1019,2,base,61
1020,2,base,2187
1021,2,base,2085
1022,2,base,1693
1023,2,base,277
1024,2,base,750
1025,2,base,1932
1026,2,base,2128
1027,2,base,975
1028,2,base,2114
1029,2,base,1025
1030,2,base,521
1031,2,base,1942
1032,2,base,2316
1033,2,base,1995
1034,2,base,1530
1035,2,base,2201
1036,2,base,156
1037,2,base,847
1038,2,base,1534
1039,2,base,2252
1040,2,base,610
1041,2,base,804
1042,2,base,1681
1043,2,base,1592
1044,2,base,1013
1045,2,base,637
1046,2,base,361
1047,2,modified,1285
1048,2,base,1045
1049,2,base,744
1050,2,base,291
1051,2,base,574
1052,2,base,1916
1053,2,base,1099
1054,2,base,1701
1055,2,base,141
1056,2,base,541
1057,2,base,1333
1058,2,base,679
1059,2,base,1491
1060,2,base,2261
1061,2,modified,2227
1062,2,base,811
1063,2,base,1892
1064,2,base,2305
1065,2,base,991
1066,2,base,1391
1067,2,base,1913
1068,2,base,385
1069,2,base,1953
1070,2,base,2000
1071,2,base,1316
1072,2,base,1657
1073,2,base,1743
1074,2,base,1416
1075,2,base,1385
1076,2,base,1259
1077,2,base,2473
1078,2,base,1666
1079,2,base,925
1080,2,base,166
1081,2,base,1752
1082,2,base,2477
1083,2,base,2364
1084,2,base,911
1085,2,modified,1645
1086,2,base,685
1087,2,base,2026
1088,2,modified,1938
1089,2,base,1198
1090,2,base,890
1091,2,base,1204
1092,2,base,1666
1093,2,base,115
1094,2,base,1256
1095,2,base,1670
1096,2,modified,444
1097,2,base,2233
1098,2,base,2484
1099,2,base,1128
1100,2,base,164
1101,2,base,2412
1102,2,base,795
1103,2,modified,518
1104,2,base,457
1105,2,modified,670
1106,2,base,2088
1107,2,base,772
1108,2,base,1514
1109,2,base,338
1110,2,base,91
1111,2,base,829
1112,2,base,2172
1113,2,base,2330
1114,2,base,1128
1115,2,base,854
1116,2,base,1577
1117,2,base,971
1118,2,base,514
1119,2,base,1847
1120,2,base,1477
1121,2,base,1075
1122,2,modified,585
1123,2,base,1388
1124,2,base,1861
1125,2,base,1999
1126,2,base,1395
1127,2,base,1114
1128,2,base,1536
1129,2,base,1344
1130,2,base,1674
1131,2,base,2098
1132,2,base,2479
1133,2,base,110
1134,2,base,1232
1135,2,modified,751
1136,2,modified,2447
1137,2,base,67
1138,2,base,2493
1139,2,base,551
1140,2,base,107
1141,2,modified,9
1142,2,base,1681
1143,2,base,189
1144,2,base,1398
1145,2,base,1259
1146,2,base,1051
1147,2,base,1240
1148,2,base,205
1149,2,base,853
1150,2,base,822
1151,2,base,1133
1152,2,base,2064
1153,2,base,1305
1154,2,modified,794
1155,2,base,165
1156,2,modified,1440
1157,2,base,2018
1158,2,base,155
1159,2,base,1846
1160,2,base,2027
1161,2,base,2182
1162,2,base,1103
1163,2,base,200
1164,2,base,1404
1165,2,modified,2126
1166,2,base,1477
1167,2,base,477
1168,2,modified,2080
1169,2,base,2306
1170,2,base,2219
1171,2,base,1936
1172,2,base,1103
1173,2,base,2387
1174,2,base,1509
1175,2,base,182
1176,2,base,248
1177,2,base,33
1178,2,base,1692
1179,2,modified,1799
1180,2,base,1529
1181,2,base,1146
1182,2,base,1354
1183,2,base,452
1184,2,base,713
1185,2,base,708
1186,2,base,808
1187,2,base,792
1188,2,base,801
1189,2,base,1183
1190,2,base,866
1191,2,modified,499
1192,2,base,1969
1193,2,base,1607
1194,2,base,1230
1195,2,modified,1123
1196,2,base,386
1197,2,base,2128
1198,2,base,1768
1199,2,base,201
1200,2,base,501
1201,2,base,1539
1202,2,base,2451
1203,2,base,667
1204,2,modified,2428
1205,2,base,1634
1206,2,base,2437
1207,2,base,935
1208,2,base,812
1209,2,base,411
1210,2,base,1257
1211,2,base,2212
1212,2,base,707
1213,2,base,1376
1214,2,base,1818
1215,2,modified,976
1216,2,base,897
1217,2,base,979
1218,2,base,542
1219,2,base,1171
1220,2,base,2168
1221,2,base,166
1222,2,modified,1302
1223,2,base,1639
1224,2,modified,1317
1225,2,base,1655
1226,2,base,1454
1227,2,base,193
1228,2,base,1740
1229,2,base,570
1230,2,modified,543
1231,2,base,967
1232,2,modified,2218
1233,2,base,659
1234,2,base,1002
1235,2,base,2204
1236,2,base,1728
1237,2,base,1710
1238,2,base,2029
1239,2,base,2313
1240,2,base,1330
1241,2,base,115
1242,2,modified,1757
1243,2,base,1690
1244,2,base,2015
1245,2,modified,79
1246,2,modified,465
1247,2,modified,211
1248,2,base,1040
1249,2,base,18
1250,2,base,574
1251,2,base,1401
1252,2,base,25
1253,2,base,427
1254,2,base,1307
1255,2,base,1965
1256,2,base,1019
1257,2,base,2462
1258,2,base,306
1259,2,modified,1844
1260,2,base,454
1261,2,modified,1858
1262,2,base,762
1263,2,modified,1593
1264,2,base,2171
1265,2,base,1513
1266,2,base,804
1267,2,base,2300
1268,2,base,2097
1269,2,base,110
1270,2,base,1654
1271,2,base,2196
1272,2,base,93
1273,2,base,1699
1274,2,base,334
1275,2,base,1189
1276,2,base,1260
1277,2,base,2293
1278,2,base,1503
1279,2,base,1445
1280,2,modified,1413
1281,2,base,766
1282,2,base,1983
1283,2,base,92
1284,2,modified,75
1285,2,base,718
1286,2,base,303
1287,2,base,1491
1288,2,base,1066
1289,2,modified,2230
1290,2,base,2024
1291,2,base,1260
1292,2,base,456
1293,2,modified,1764
1294,2,base,1652
1295,2,base,1654
1296,2,base,2113
1297,2,base,2206
1298,2,base,796
1299,2,base,947
1300,2,base,1421
1301,2,base,556
1302,2,base,1890
1303,2,base,1175
1304,2,base,496
1305,2,modified,1106
1306,2,base,43
1307,2,modified,686
1308,2,modified,1245
1309,2,base,1948
1310,2,base,346
1311,2,base,476
1312,2,base,1382
1313,2,modified,621
1314,2,base,2204
1315,2,base,971
1316,2,base,914
1317,2,base,2350
1318,2,modified,105
1319,2,modified,1717
1320,2,modified,819
1321,2,base,2086
1322,2,base,1524
1323,2,modified,587
1324,2,base,2125
1325,2,base,175
1326,2,base,1616
1327,2,base,2323
1328,2,base,789
1329,2,base,1018
1330,2,base,1412
1331,2,base,418
1332,2,modified,324
1333,2,modified,1632
1334,2,base,2374
1335,2,base,1642
1336,2,base,2384
1337,2,base,1119
1338,2,base,2208
1339,2,modified,666
1340,2,base,987
1341,2,base,2010
1342,2,base,242
1343,2,modified,2495
1344,2,base,984
1345,2,base,934
1346,2,base,456
1347,2,base,370
1348,2,base,1823
1349,2,base,763
1350,2,base,1466
1351,2,base,97
1352,2,base,2147
1353,2,modified,534
1354,2,modified,1971
1355,2,base,1092
1356,2,base,1115
1357,2,modified,1935
1358,2,base,19
1359,2,modified,540
1360,2,modified,2005
1361,2,base,1461
1362,2,base,1937
1363,2,modified,1646
1364,2,base,219
1365,2,base,1827
1366,2,base,697
1367,2,modified,1795
1368,2,modified,1778
1369,2,base,956
1370,2,base,2176
1371,2,base,727
1372,2,modified,146
1373,2,base,88
1374,2,base,675
1375,2,base,1693
1376,2,base,1244
1377,2,base,1487
1378,2,base,2213
1379,2,modified,1620
1380,2,base,1563
1381,2,base,1699
1382,2,modified,947
1383,2,base,299
1384,2,modified,2037
1385,2,modified,229
1386,2,base,1956
1387,2,modified,1315
1388,2,modified,335
1389,2,modified,2284
1390,2,base,910
1391,2,base,1848
1392,2,base,1351
1393,2,base,532
1394,2,modified,1639
1395,2,base,356
1396,2,base,1347
1397,2,modified,1925
1398,2,modified,882
1399,2,modified,1057
1400,2,base,1577
1401,2,modified,574
1402,2,modified,1935
1403,2,modified,124
1404,2,modified,1547
1405,2,base,1507
1406,2,base,1362
1407,2,modified,1557
1408,2,modified,943
1409,2,modified,724
1410,2,base,1770
1411,2,base,1803
1412,2,modified,1492
1413,2,base,2176
1414,2,base,2208
1415,2,base,1013
1416,2,modified,223
1417,2,base,1341
1418,2,modified,2354
1419,2,base,593
1420,2,modified,751
1421,2,base,1070
1422,2,modified,982
1423,2,base,2087
1424,2,base,506
1425,2,modified,2240
1426,2,modified,1638
1427,2,modified,2028
1428,2,modified,1188
1429,2,modified,749
1430,2,modified,1103
1431,2,base,743
1432,2,modified,1040
1433,2,base,1670
1434,2,modified,743
1435,2,modified,1632
1436,2,modified,2166
1437,2,base,286
1438,2,modified,381
1439,2,base,2064
1440,2,base,2284
1441,2,modified,1925
1442,2,base,2109
1443,2,modified,807
1444,2,base,1717
1445,2,base,711
1446,2,modified,1318
1447,2,modified,154
1448,2,modified,2103
1449,2,base,479
1450,2,base,2024
1451,2,base,2003
1452,2,base,1507
1453,2,base,2351
1454,2,base,1443
1455,2,modified,722
1456,2,modified,2062
1457,2,modified,2001
1458,2,modified,585
1459,2,base,212
1460,2,modified,1235
1461,2,modified,1854
1462,2,modified,369
1463,2,modified,1191
1464,2,modified,1045
1465,2,base,2366
1466,2,modified,301
1467,2,modified,1120
1468,2,modified,2469
1469,2,modified,267
1470,2,modified,2007
1471,2,base,359
1472,2,modified,2253
1473,2,base,2463
1474,2,modified,1972
1475,2,modified,1253
1476,2,modified,2226
1477,2,modified,1504
1478,2,base,1387
1479,2,modified,1695
1480,2,modified,1161
1481,2,base,2167
1482,2,base,2351
1483,2,base,941
1484,2,base,1717
1485,2,modified,2407
1486,2,modified,1717
1487,2,modified,2191
1488,2,base,556
1489,2,modified,1329
1490,2,modified,1544
1491,2,base,7
1492,2,base,1820
1493,2,modified,1121
1494,2,modified,1712
1495,2,modified,1691
1496,2,base,1496
1497,2,modified,1540
1498,2,base,622
1499,2,base,1519
1500,2,base,2101
1501,2,modified,388
1502,2,base,1515
1503,2,base,1314
1504,2,modified,1561
1505,2,base,1820
1506,2,base,685
1507,2,base,266
1508,2,modified,0
1509,2,base,1518
1510,2,modified,1678
1511,2,modified,191
1512,2,modified,1071
1513,2,modified,1335
1514,2,modified,349
1515,2,modified,1172
1516,2,modified,931
1517,2,base,1296
1518,2,modified,2035
1519,2,base,2222
1520,2,base,1444
1521,2,base,1943
1522,2,base,13
1523,2,modified,1399
1524,2,base,1704
1525,2,base,1059
1526,2,modified,2371
1527,2,modified,1739
1528,2,base,2307
1529,2,modified,543
1530,2,base,1495
1531,2,base,216
1532,2,base,1954
1533,2,modified,1076
1534,2,modified,588
1535,2,modified,1481
1536,2,base,1946
1537,2,modified,2223
1538,2,modified,10
1539,2,modified,1768
